Price,Close
Ticker,INR=X
Date,
2022-04-19,76.28019714355469
2022-04-20,76.44539642333984
2022-04-21,76.27619934082031
2022-04-22,76.28520202636719
2022-04-25,76.4635009765625
2022-04-26,76.52780151367188
2022-04-27,76.79409790039062
2022-04-28,76.47219848632812
2022-04-29,76.58899688720703
2022-05-02,76.52310180664062
2022-05-03,76.52410125732422
2022-05-04,76.46730041503906
2022-05-05,76.00160217285156
2022-05-06,76.54180145263672
2022-05-09,76.9574966430664
2022-05-10,77.3655014038086
2022-05-11,77.27140045166016
2022-05-12,77.41840362548828
2022-05-13,77.44380187988281
2022-05-16,77.48629760742188
2022-05-17,77.8053970336914
2022-05-18,77.37239837646484
2022-05-19,77.81999969482422
2022-05-20,77.42109680175781
2022-05-23,77.81839752197266
2022-05-24,77.52680206298828
2022-05-25,77.47879791259766
2022-05-26,77.49729919433594
2022-05-27,77.63020324707031
2022-05-30,77.69200134277344
2022-05-31,77.5208969116211
2022-06-01,77.5989990234375
2022-06-02,77.58409881591797
2022-06-03,77.3604965209961
2022-06-06,77.69419860839844
2022-06-07,77.82099914550781
2022-06-08,77.67060089111328
2022-06-09,77.72429656982422
2022-06-10,77.8187026977539
2022-06-13,78.17759704589844
2022-06-14,78.16059875488281
2022-06-15,77.9854965209961
2022-06-16,77.90019989013672
2022-06-17,77.97769927978516
2022-06-20,77.9614028930664
2022-06-21,77.93399810791016
2022-06-22,78.13490295410156
2022-06-23,78.19309997558594
2022-06-24,78.14240264892578
2022-06-27,78.2522964477539
2022-06-28,78.44110107421875
2022-06-29,79.07319641113281
2022-06-30,78.89830017089844
2022-07-01,78.96299743652344
2022-07-04,78.95069885253906
2022-07-05,78.93949890136719
2022-07-06,79.36840057373047
2022-07-07,79.04389953613281
2022-07-08,79.22160339355469
2022-07-11,79.3313980102539
2022-07-12,79.47779846191406
2022-07-13,79.47640228271484
2022-07-14,79.80750274658203
2022-07-15,79.87830352783203
2022-07-18,79.72049713134766
2022-07-19,80.0302963256836
2022-07-20,79.85590362548828
2022-07-21,80.00340270996094
2022-07-22,79.7759017944336
2022-07-25,79.87680053710938
2022-07-26,79.72250366210938
2022-07-27,79.84120178222656
2022-07-28,79.84739685058594
2022-07-29,79.57150268554688
2022-08-01,79.1948013305664
2022-08-02,78.95570373535156
2022-08-03,78.60449981689453
2022-08-04,79.11830139160156
2022-08-05,79.15489959716797
2022-08-08,79.41059875488281
2022-08-09,79.60189819335938
2022-08-10,79.57839965820312
2022-08-11,79.0978012084961
2022-08-12,79.61399841308594
2022-08-15,79.62760162353516
2022-08-16,79.55290222167969
2022-08-17,79.14600372314453
2022-08-18,79.35970306396484
2022-08-19,79.7667007446289
2022-08-22,79.91790008544922
2022-08-23,79.88379669189453
2022-08-24,79.85449981689453
2022-08-25,79.79679870605469
2022-08-26,79.88289642333984
2022-08-29,79.95909881591797
2022-08-30,79.96790313720703
2022-08-31,79.68229675292969
2022-09-01,79.54879760742188
2022-09-02,79.716796875
2022-09-05,79.72450256347656
2022-09-06,79.78299713134766
2022-09-07,79.89510345458984
2022-09-08,79.6498031616211
2022-09-09,79.706298828125
2022-09-12,79.65579986572266
2022-09-13,79.35530090332031
2022-09-14,79.60240173339844
2022-09-15,79.45369720458984
2022-09-16,79.8490982055664
2022-09-19,79.68949890136719
2022-09-20,79.7074966430664
2022-09-21,79.76270294189453
2022-09-22,80.05069732666016
2022-09-23,81.06220245361328
2022-09-26,81.25479888916016
2022-09-27,81.61579895019531
2022-09-28,81.72460174560547
2022-09-29,81.42870330810547
2022-09-30,81.48059844970703
2022-10-03,81.52130126953125
2022-10-04,81.49500274658203
2022-10-05,81.46549987792969
2022-10-06,81.6488037109375
2022-10-07,82.3489990234375
2022-10-10,82.8322982788086
2022-10-11,82.42070007324219
2022-10-12,82.2739028930664
2022-10-13,82.19999694824219
2022-10-14,82.19210052490234
2022-10-17,82.41280364990234
2022-10-18,82.1947021484375
2022-10-19,82.2863998413086
2022-10-20,82.99700164794922
2022-10-21,82.82569885253906
2022-10-24,82.54129791259766
2022-10-25,82.7614974975586
2022-10-26,82.44529724121094
2022-10-27,82.04959869384766
2022-10-28,82.44249725341797
2022-10-31,82.23919677734375
2022-11-01,82.72899627685547
2022-11-02,82.68450164794922
2022-11-03,82.88839721679688
2022-11-04,82.68180084228516
2022-11-07,81.9749984741211
2022-11-08,81.82599639892578
2022-11-09,81.40519714355469
2022-11-10,81.34380340576172
2022-11-11,80.48290252685547
2022-11-14,80.49700164794922
2022-11-15,80.99199676513672
2022-11-16,81.07140350341797
2022-11-17,81.49530029296875
2022-11-18,81.52490234375
2022-11-21,81.5198974609375
2022-11-22,81.72769927978516
2022-11-23,81.71499633789062
2022-11-24,81.63289642333984
2022-11-25,81.65540313720703
2022-11-28,81.6697006225586
2022-11-29,81.65029907226562
2022-11-30,81.63089752197266
2022-12-01,81.3052978515625
2022-12-02,81.16220092773438
2022-12-05,81.42250061035156
2022-12-06,81.89900207519531
2022-12-07,82.37220001220703
2022-12-08,82.25350189208984
2022-12-09,82.2791976928711
2022-12-12,82.41300201416016
2022-12-13,82.64469909667969
2022-12-14,82.40249633789062
2022-12-15,82.50800323486328
2022-12-16,82.85790252685547
2022-12-19,82.72599792480469
2022-12-20,82.58190155029297
2022-12-21,82.63690185546875
2022-12-22,82.87860107421875
2022-12-23,82.8749008178711
2022-12-26,82.6041030883789
2022-12-27,82.90290069580078
2022-12-28,82.7761001586914
2022-12-29,82.85199737548828
2022-12-30,82.83509826660156
2023-01-02,82.74980163574219
2023-01-03,82.70600128173828
2023-01-04,82.78569793701172
2023-01-05,82.66649627685547
2023-01-06,82.64520263671875
2023-01-09,82.27339935302734
2023-01-10,82.18009948730469
2023-01-11,81.63739776611328
2023-01-12,81.63179779052734
2023-01-13,81.1156005859375
2023-01-16,81.27799987792969
2023-01-17,81.65260314941406
2023-01-18,81.52549743652344
2023-01-19,81.43599700927734
2023-01-20,81.23979949951172
2023-01-23,80.97599792480469
2023-01-24,81.48799896240234
2023-01-25,81.60189819335938
2023-01-26,81.50270080566406
2023-01-27,81.44509887695312
2023-01-30,81.50800323486328
2023-01-31,81.57990264892578
2023-02-01,81.76840209960938
2023-02-02,81.71029663085938
2023-02-03,82.0458984375
2023-02-06,82.22599792480469
2023-02-07,82.75499725341797
2023-02-08,82.74189758300781
2023-02-09,82.65950012207031
2023-02-10,82.533203125
2023-02-13,82.51300048828125
2023-02-14,82.59739685058594
2023-02-15,82.86759948730469
2023-02-16,82.73770141601562
2023-02-17,82.69529724121094
2023-02-20,82.75800323486328
2023-02-21,82.69750213623047
2023-02-22,82.86119842529297
2023-02-23,82.83529663085938
2023-02-24,82.6178970336914
2023-02-27,82.91799926757812
2023-02-28,82.6520004272461
2023-03-01,82.6353988647461
2023-03-02,82.4198989868164
2023-03-03,82.35569763183594
2023-03-06,81.7125015258789
2023-03-07,81.85440063476562
2023-03-08,82.07460021972656
2023-03-09,81.9645004272461
2023-03-10,82.01840209960938
2023-03-13,81.95800018310547
2023-03-14,82.41739654541016
2023-03-15,82.30490112304688
2023-03-16,82.7156982421875
2023-03-17,82.622802734375
2023-03-20,82.53299713134766
2023-03-21,82.52909851074219
2023-03-22,82.677001953125
2023-03-23,82.52580261230469
2023-03-24,82.26529693603516
2023-03-27,82.33879852294922
2023-03-28,82.21489715576172
2023-03-29,82.16429901123047
2023-03-30,82.25540161132812
2023-03-31,82.10050201416016
2023-04-03,82.18479919433594
2023-04-04,82.14089965820312
2023-04-05,82.11479949951172
2023-04-06,81.94999694824219
2023-04-07,81.831298828125
2023-04-10,81.88480377197266
2023-04-11,81.98390197753906
2023-04-12,82.07009887695312
2023-04-13,81.96060180664062
2023-04-14,81.68070220947266
2023-04-17,81.84480285644531
2023-04-18,82.00370025634766
2023-04-19,82.10790252685547
2023-04-20,82.34010314941406
2023-04-21,82.14089965820312
2023-04-24,82.05480194091797
2023-04-25,81.85230255126953
2023-04-26,81.9916000366211
2023-04-27,81.76689910888672
2023-04-28,81.76509857177734
2023-05-01,81.74479675292969
2023-05-02,81.77469635009766
2023-05-03,81.77870178222656
2023-05-04,81.77999877929688
2023-05-05,81.71610260009766
2023-05-08,81.72979736328125
2023-05-09,81.78710174560547
2023-05-10,82.1050033569336
2023-05-11,81.9198989868164
2023-05-12,82.10030364990234
2023-05-15,82.20030212402344
2023-05-16,82.2667007446289
2023-05-17,82.2959976196289
2023-05-18,82.45030212402344
2023-05-19,82.72509765625
2023-05-22,82.90480041503906
2023-05-23,82.82499694824219
2023-05-24,82.8906021118164
2023-05-25,82.71369934082031
2023-05-26,82.74210357666016
2023-05-29,82.57479858398438
2023-05-30,82.57969665527344
2023-05-31,82.68389892578125
2023-06-01,82.66680145263672
2023-06-02,82.27670288085938
2023-06-05,82.40979766845703
2023-06-06,82.51119995117188
2023-06-07,82.51719665527344
2023-06-08,82.61810302734375
2023-06-09,82.48829650878906
2023-06-12,82.4448013305664
2023-06-13,82.33719635009766
2023-06-14,82.29039764404297
2023-06-15,82.04499816894531
2023-06-16,81.9126968383789
2023-06-19,81.91480255126953
2023-06-20,81.98139953613281
2023-06-21,81.9917984008789
2023-06-22,81.94149780273438
2023-06-23,81.91929626464844
2023-06-26,81.98480224609375
2023-06-27,82.00650024414062
2023-06-28,81.99839782714844
2023-06-29,82.02649688720703
2023-06-30,82.07540130615234
2023-07-03,82.09629821777344
2023-07-04,81.95010375976562
2023-07-05,82.0071029663086
2023-07-06,82.39409637451172
2023-07-07,82.76840209960938
2023-07-10,82.61530303955078
2023-07-11,82.52529907226562
2023-07-12,82.39990234375
2023-07-13,82.00180053710938
2023-07-14,82.03079986572266
2023-07-17,82.07679748535156
2023-07-18,82.06159973144531
2023-07-19,82.07540130615234
2023-07-20,82.06169891357422
2023-07-21,82.0823974609375
2023-07-24,81.99030303955078
2023-07-25,81.81420135498047
2023-07-26,81.95010375976562
2023-07-27,81.97550201416016
2023-07-28,82.3749008178711
2023-07-31,82.25279998779297
2023-08-01,82.2332992553711
2023-08-02,82.30729675292969
2023-08-03,82.7332992553711
2023-08-04,82.7843017578125
2023-08-07,82.69529724121094
2023-08-08,82.74829864501953
2023-08-09,82.84500122070312
2023-08-10,82.86630249023438
2023-08-11,82.79989624023438
2023-08-14,82.89730072021484
2023-08-15,83.2333984375
2023-08-16,83.19419860839844
2023-08-17,83.23699951171875
2023-08-18,83.09829711914062
2023-08-21,83.16729736328125
2023-08-22,83.1135025024414
2023-08-23,83.07330322265625
2023-08-24,82.5447006225586
2023-08-25,82.64140319824219
2023-08-28,82.66429901123047
2023-08-29,82.69149780273438
2023-08-30,82.49469757080078
2023-08-31,82.70040130615234
2023-09-01,82.68240356445312
2023-09-04,82.6969985961914
2023-09-05,82.7345962524414
2023-09-06,83.08609771728516
2023-09-07,83.25740051269531
2023-09-08,83.24150085449219
2023-09-11,83.03130340576172
2023-09-12,82.94329833984375
2023-09-13,82.84300231933594
2023-09-14,82.93679809570312
2023-09-15,83.0282974243164
2023-09-18,83.08580017089844
2023-09-19,83.25489807128906
2023-09-20,83.19499969482422
2023-09-21,83.08699798583984
2023-09-22,82.89129638671875
2023-09-25,82.97480010986328
2023-09-26,83.0282974243164
2023-09-27,83.29869842529297
2023-09-28,83.22270202636719
2023-09-29,83.19300079345703
2023-10-02,83.03479766845703
2023-10-03,83.3593978881836
2023-10-04,83.22979736328125
2023-10-05,83.44979858398438
2023-10-06,83.22489929199219
2023-10-09,83.12460327148438
2023-10-10,83.27030181884766
2023-10-11,83.25029754638672
2023-10-12,83.21800231933594
2023-10-13,83.26239776611328
2023-10-16,83.28230285644531
2023-10-17,83.19950103759766
2023-10-18,83.26429748535156
2023-10-19,83.26860046386719
2023-10-20,83.12229919433594
2023-10-23,83.15979766845703
2023-10-24,83.02940368652344
2023-10-25,82.98780059814453
2023-10-26,83.1709976196289
2023-10-27,83.28250122070312
2023-10-30,83.41339874267578
2023-10-31,83.29650115966797
2023-11-01,83.2771987915039
2023-11-02,85.19400024414062
2023-11-03,83.24729919433594
2023-11-06,83.15850067138672
2023-11-07,83.2228012084961
2023-11-08,83.23269653320312
2023-11-09,83.21769714355469
2023-11-10,83.31939697265625
2023-11-13,83.29889678955078
2023-11-14,83.19760131835938
2023-11-15,82.98159790039062
2023-11-16,83.18620300292969
2023-11-17,83.12030029296875
2023-11-20,83.29149627685547
2023-11-21,83.32219696044922
2023-11-22,83.345703125
2023-11-23,83.54830169677734
2023-11-24,83.34400177001953
2023-11-27,83.31449890136719
2023-11-28,83.364501953125
2023-11-29,83.41809844970703
2023-11-30,83.3302993774414
2023-12-01,83.35269927978516
2023-12-04,83.21859741210938
2023-12-05,83.41709899902344
2023-12-06,83.31590270996094
2023-12-07,83.28959655761719
2023-12-08,83.35489654541016
2023-12-11,83.43009948730469
2023-12-12,83.34349822998047
2023-12-13,83.39600372314453
2023-12-14,83.2853012084961
2023-12-15,83.29660034179688
2023-12-18,83.04170227050781
2023-12-19,83.11119842529297
2023-12-20,83.09159851074219
2023-12-21,83.26719665527344
2023-12-22,83.13159942626953
2023-12-25,83.16500091552734
2023-12-26,83.17230224609375
2023-12-27,83.18280029296875
2023-12-28,83.26719665527344
2023-12-29,82.302001953125
