Price,Close
Ticker,CNY=X
Date,
2022-04-20,6.392399787902832
2022-04-21,6.417699813842773
2022-04-22,6.4492998123168945
2022-04-25,6.50029993057251
2022-04-26,6.5578999519348145
2022-04-27,6.556300163269043
2022-04-28,6.559500217437744
2022-04-29,6.62529993057251
2022-05-02,6.607500076293945
2022-05-03,6.607500076293945
2022-05-04,6.607399940490723
2022-05-05,6.607500076293945
2022-05-06,6.654600143432617
2022-05-09,6.665599822998047
2022-05-10,6.729800224304199
2022-05-11,6.73360013961792
2022-05-12,6.720699787139893
2022-05-13,6.785900115966797
2022-05-16,6.788000106811523
2022-05-17,6.785099983215332
2022-05-18,6.736199855804443
2022-05-19,6.753399848937988
2022-05-20,6.712100028991699
2022-05-23,6.691999912261963
2022-05-24,6.649799823760986
2022-05-25,6.6529998779296875
2022-05-26,6.691699981689453
2022-05-27,6.737800121307373
2022-05-30,6.6975998878479
2022-05-31,6.660299777984619
2022-06-01,6.6717000007629395
2022-06-02,6.685200214385986
2022-06-03,6.659200191497803
2022-06-06,6.659299850463867
2022-06-07,6.652900218963623
2022-06-08,6.6697001457214355
2022-06-09,6.682700157165527
2022-06-10,6.690800189971924
2022-06-13,6.707900047302246
2022-06-14,6.753499984741211
2022-06-15,6.739500045776367
2022-06-16,6.712299823760986
2022-06-17,6.703400135040283
2022-06-20,6.715700149536133
2022-06-21,6.691400051116943
2022-06-22,6.688399791717529
2022-06-23,6.701099872589111
2022-06-24,6.697299957275391
2022-06-27,6.688799858093262
2022-06-28,6.690700054168701
2022-06-29,6.707300186157227
2022-06-30,6.69980001449585
2022-07-01,6.698200225830078
2022-07-04,6.700500011444092
2022-07-05,6.698599815368652
2022-07-06,6.718800067901611
2022-07-07,6.706500053405762
2022-07-08,6.700500011444092
2022-07-11,6.694300174713135
2022-07-12,6.717199802398682
2022-07-13,6.723299980163574
2022-07-14,6.717599868774414
2022-07-15,6.755199909210205
2022-07-18,6.756499767303467
2022-07-19,6.742300033569336
2022-07-20,6.74370002746582
2022-07-21,6.754899978637695
2022-07-22,6.765600204467773
2022-07-25,6.750500202178955
2022-07-26,6.749499797821045
2022-07-27,6.76230001449585
2022-07-28,6.757400035858154
2022-07-29,6.745800018310547
2022-08-01,6.743199825286865
2022-08-02,6.7677001953125
2022-08-03,6.751800060272217
2022-08-04,6.756999969482422
2022-08-05,6.747799873352051
2022-08-08,6.760900020599365
2022-08-09,6.749899864196777
2022-08-10,6.751699924468994
2022-08-11,6.722799777984619
2022-08-12,6.743599891662598
2022-08-15,6.741799831390381
2022-08-16,6.771999835968018
2022-08-17,6.787399768829346
2022-08-18,6.779900074005127
2022-08-19,6.784599781036377
2022-08-22,6.815700054168701
2022-08-23,6.847899913787842
2022-08-24,6.833600044250488
2022-08-25,6.858500003814697
2022-08-26,6.848299980163574
2022-08-29,6.870800018310547
2022-08-30,6.9070000648498535
2022-08-31,6.910799980163574
2022-09-01,6.888899803161621
2022-09-02,6.9054999351501465
2022-09-05,6.89900016784668
2022-09-06,6.93310022354126
2022-09-07,6.953100204467773
2022-09-08,6.9653000831604
2022-09-09,6.956500053405762
2022-09-12,6.92549991607666
2022-09-13,6.925000190734863
2022-09-14,6.924099922180176
2022-09-15,6.960999965667725
2022-09-16,6.993000030517578
2022-09-19,6.979000091552734
2022-09-20,7.0055999755859375
2022-09-21,7.017199993133545
2022-09-22,7.047900199890137
2022-09-23,7.076600074768066
2022-09-26,7.127399921417236
2022-09-27,7.1479997634887695
2022-09-28,7.176799774169922
2022-09-29,7.198999881744385
2022-09-30,7.123899936676025
2022-10-03,7.114999771118164
2022-10-04,7.1149001121521
2022-10-05,7.114999771118164
2022-10-06,7.114999771118164
2022-10-07,7.114999771118164
2022-10-10,7.114999771118164
2022-10-11,7.153600215911865
2022-10-12,7.164400100708008
2022-10-13,7.174099922180176
2022-10-14,7.16949987411499
2022-10-17,7.190000057220459
2022-10-18,7.195499897003174
2022-10-19,7.2006001472473145
2022-10-20,7.22730016708374
2022-10-21,7.215799808502197
2022-10-24,7.242800235748291
2022-10-25,7.261899948120117
2022-10-26,7.303800106048584
2022-10-27,7.171899795532227
2022-10-28,7.22790002822876
2022-10-31,7.251399993896484
2022-11-01,7.301799774169922
2022-11-02,7.276599884033203
2022-11-03,7.288700103759766
2022-11-04,7.30079984664917
2022-11-07,7.175099849700928
2022-11-08,7.228799819946289
2022-11-09,7.248199939727783
2022-11-10,7.240799903869629
2022-11-11,7.1859002113342285
2022-11-14,7.107100009918213
2022-11-15,7.07289981842041
2022-11-16,7.043000221252441
2022-11-17,7.087200164794922
2022-11-18,7.156199932098389
2022-11-21,7.118899822235107
2022-11-22,7.1641998291015625
2022-11-23,7.1392998695373535
2022-11-24,7.165800094604492
2022-11-25,7.150300025939941
2022-11-28,7.170499801635742
2022-11-29,7.207099914550781
2022-11-30,7.15939998626709
2022-12-01,7.076200008392334
2022-12-02,7.043700218200684
2022-12-05,7.023900032043457
2022-12-06,6.960899829864502
2022-12-07,6.994900226593018
2022-12-08,6.972599983215332
2022-12-09,6.966300010681152
2022-12-12,6.956600189208984
2022-12-13,6.976500034332275
2022-12-14,6.943399906158447
2022-12-15,6.949900150299072
2022-12-16,6.9721999168396
2022-12-19,6.972099781036377
2022-12-20,6.978600025177002
2022-12-21,6.9608001708984375
2022-12-22,6.980599880218506
2022-12-23,6.982999801635742
2022-12-26,6.988699913024902
2022-12-27,6.96120023727417
2022-12-28,6.959000110626221
2022-12-29,6.97760009765625
2022-12-30,6.963099956512451
2023-01-02,6.896900177001953
2023-01-03,6.89709997177124
2023-01-04,6.914100170135498
2023-01-05,6.887800216674805
2023-01-06,6.881499767303467
2023-01-09,6.837399959564209
2023-01-10,6.770999908447266
2023-01-11,6.777400016784668
2023-01-12,6.769000053405762
2023-01-13,6.737800121307373
2023-01-16,6.7017998695373535
2023-01-17,6.732500076293945
2023-01-18,6.77239990234375
2023-01-19,6.747099876403809
2023-01-20,6.7758002281188965
2023-01-23,6.782599925994873
2023-01-24,6.7829999923706055
2023-01-25,6.7835001945495605
2023-01-26,6.782899856567383
2023-01-27,6.78249979019165
2023-01-30,6.782400131225586
2023-01-31,6.747799873352051
2023-02-01,6.753600120544434
2023-02-02,6.740799903869629
2023-02-03,6.731500148773193
2023-02-06,6.774199962615967
2023-02-07,6.794000148773193
2023-02-08,6.791200160980225
2023-02-09,6.7881999015808105
2023-02-10,6.779699802398682
2023-02-13,6.808300018310547
2023-02-14,6.821899890899658
2023-02-15,6.825900077819824
2023-02-16,6.851900100708008
2023-02-17,6.8597002029418945
2023-02-20,6.857600212097168
2023-02-21,6.854100227355957
2023-02-22,6.872499942779541
2023-02-23,6.891300201416016
2023-02-24,6.9070000648498535
2023-02-27,6.954999923706055
2023-02-28,6.943900108337402
2023-03-01,6.932300090789795
2023-03-02,6.868000030517578
2023-03-03,6.91379976272583
2023-03-06,6.906799793243408
2023-03-07,6.9293999671936035
2023-03-08,6.961400032043457
2023-03-09,6.950300216674805
2023-03-10,6.963600158691406
2023-03-13,6.905200004577637
2023-03-14,6.844600200653076
2023-03-15,6.870500087738037
2023-03-16,6.905900001525879
2023-03-17,6.897500038146973
2023-03-20,6.886099815368652
2023-03-21,6.877699851989746
2023-03-22,6.882999897003174
2023-03-23,6.879199981689453
2023-03-24,6.818399906158447
2023-03-27,6.867000102996826
2023-03-28,6.884399890899658
2023-03-29,6.873300075531006
2023-03-30,6.8856000900268555
2023-03-31,6.8703999519348145
2023-04-03,6.868000030517578
2023-04-04,6.877299785614014
2023-04-05,6.878799915313721
2023-04-06,6.878499984741211
2023-04-07,6.874899864196777
2023-04-10,6.86929988861084
2023-04-11,6.881100177764893
2023-04-12,6.885499954223633
2023-04-13,6.873700141906738
2023-04-14,6.867800235748291
2023-04-17,6.8703999519348145
2023-04-18,6.878799915313721
2023-04-19,6.874899864196777
2023-04-20,6.8850998878479
2023-04-21,6.872099876403809
2023-04-24,6.892499923706055
2023-04-25,6.894899845123291
2023-04-26,6.931600093841553
2023-04-27,6.92579984664917
2023-04-28,6.922299861907959
2023-05-01,6.911099910736084
2023-05-02,6.910999774932861
2023-05-03,6.910600185394287
2023-05-04,6.910600185394287
2023-05-05,6.905700206756592
2023-05-08,6.9095001220703125
2023-05-09,6.911499977111816
2023-05-10,6.919400215148926
2023-05-11,6.932199954986572
2023-05-12,6.947700023651123
2023-05-15,6.957300186157227
2023-05-16,6.951600074768066
2023-05-17,6.976600170135498
2023-05-18,6.997099876403809
2023-05-19,7.035099983215332
2023-05-22,7.006899833679199
2023-05-23,7.030900001525879
2023-05-24,7.056399822235107
2023-05-25,7.059800148010254
2023-05-26,7.077400207519531
2023-05-29,7.054800033569336
2023-05-30,7.072299957275391
2023-05-31,7.078999996185303
2023-06-01,7.110799789428711
2023-06-02,7.0929999351501465
2023-06-05,7.083799839019775
2023-06-06,7.105000019073486
2023-06-07,7.118800163269043
2023-06-08,7.128799915313721
2023-06-09,7.111199855804443
2023-06-12,7.127600193023682
2023-06-13,7.144599914550781
2023-06-14,7.166500091552734
2023-06-15,7.162600040435791
2023-06-16,7.119900226593018
2023-06-19,7.1255998611450195
2023-06-20,7.160399913787842
2023-06-21,7.180799961090088
2023-06-22,7.178400039672852
2023-06-23,7.178500175476074
2023-06-26,7.178500175476074
2023-06-27,7.236499786376953
2023-06-28,7.218699932098389
2023-06-29,7.2434000968933105
2023-06-30,7.251800060272217
2023-07-03,7.242400169372559
2023-07-04,7.239799976348877
2023-07-05,7.213500022888184
2023-07-06,7.246399879455566
2023-07-07,7.249199867248535
2023-07-10,7.211299896240234
2023-07-11,7.230599880218506
2023-07-12,7.209199905395508
2023-07-13,7.165299892425537
2023-07-14,7.150000095367432
2023-07-17,7.1402997970581055
2023-07-18,7.170599937438965
2023-07-19,7.179299831390381
2023-07-20,7.225900173187256
2023-07-21,7.176499843597412
2023-07-24,7.1778998374938965
2023-07-25,7.185299873352051
2023-07-26,7.13539981842041
2023-07-27,7.150000095367432
2023-07-28,7.173099994659424
2023-07-31,7.102799892425537
2023-08-01,7.095699787139893
2023-08-02,7.176499843597412
2023-08-03,7.190400123596191
2023-08-04,7.162799835205078
2023-08-07,7.131199836730957
2023-08-08,7.192299842834473
2023-08-09,7.215700149536133
2023-08-10,7.208600044250488
2023-08-11,7.214700222015381
2023-08-14,7.192299842834473
2023-08-15,7.257299900054932
2023-08-16,7.281499862670898
2023-08-17,7.296999931335449
2023-08-18,7.280399799346924
2023-08-21,7.280700206756592
2023-08-22,7.197999954223633
2023-08-23,7.292399883270264
2023-08-24,7.170499801635742
2023-08-25,7.276500225067139
2023-08-28,7.289000034332275
2023-08-29,7.289100170135498
2023-08-30,7.279399871826172
2023-08-31,7.283599853515625
2023-09-01,7.256899833679199
2023-09-04,7.140100002288818
2023-09-05,7.271900177001953
2023-09-06,7.303400039672852
2023-09-07,7.315899848937988
2023-09-08,7.3277997970581055
2023-09-11,7.232399940490723
2023-09-12,7.288000106811523
2023-09-13,7.290900230407715
2023-09-14,7.268799781799316
2023-09-15,7.275899887084961
2023-09-18,7.273900032043457
2023-09-19,7.290599822998047
2023-09-20,7.295599937438965
2023-09-21,7.285999774932861
2023-09-22,7.30649995803833
2023-09-25,7.297500133514404
2023-09-26,7.309899806976318
2023-09-27,7.310699939727783
2023-09-28,7.30810022354126
2023-09-29,7.299900054931641
2023-10-02,7.163599967956543
2023-10-03,7.179900169372559
2023-10-04,7.194300174713135
2023-10-05,7.200300216674805
2023-10-06,7.197700023651123
2023-10-09,7.30049991607666
2023-10-10,7.29040002822876
2023-10-11,7.295000076293945
2023-10-12,7.298699855804443
2023-10-13,7.301499843597412
2023-10-16,7.168099880218506
2023-10-17,7.309299945831299
2023-10-18,7.311699867248535
2023-10-19,7.313499927520752
2023-10-20,7.311200141906738
2023-10-23,7.315400123596191
2023-10-24,7.3140997886657715
2023-10-25,7.309000015258789
2023-10-26,7.315700054168701
2023-10-27,7.314899921417236
2023-10-30,7.158699989318848
2023-10-31,7.312099933624268
2023-11-01,7.315499782562256
2023-11-02,7.315899848937988
2023-11-03,7.3140997886657715
2023-11-06,7.298500061035156
2023-11-07,7.268599987030029
2023-11-08,7.27810001373291
2023-11-09,7.279300212860107
2023-11-10,7.282299995422363
2023-11-13,7.18179988861084
2023-11-14,7.289000034332275
2023-11-15,7.252099990844727
2023-11-16,7.245800018310547
2023-11-17,7.241000175476074
2023-11-20,7.209700107574463
2023-11-21,7.167500019073486
2023-11-22,7.086900234222412
2023-11-23,7.154200077056885
2023-11-24,7.0858001708984375
2023-11-27,7.081900119781494
2023-11-28,7.130300045013428
2023-11-29,7.063799858093262
2023-11-30,7.07889986038208
2023-12-01,7.075399875640869
2023-12-04,7.061800003051758
2023-12-05,7.135200023651123
2023-12-06,7.145599842071533
2023-12-07,7.144599914550781
2023-12-08,7.148799896240234
2023-12-11,7.1265997886657715
2023-12-12,7.174200057983398
2023-12-13,7.176000118255615
2023-12-14,7.1717000007629395
2023-12-15,7.066999912261963
2023-12-18,7.070499897003174
2023-12-19,7.131999969482422
2023-12-20,7.067599773406982
2023-12-21,7.134099960327148
2023-12-22,7.138500213623047
2023-12-25,7.0833001136779785
2023-12-26,7.135499954223633
2023-12-27,7.142399787902832
2023-12-28,7.140200138092041
2023-12-29,7.10699987411499
